,Date,nps,Comment
1504,2023-04-05 04:50:05,10,Muy facil
1505,2023-04-05 04:45:19,10,ES MUY FACIL
1506,2023-04-05 04:24:11,10,Muy rápido
1507,2023-04-05 04:13:27,10,Excelente
1508,2023-04-05 04:00:06,10,Es rápido y fácil
1509,2023-04-05 03:59:07,9,rapido
1510,2023-04-05 03:48:07,10,informacion clara
1511,2023-04-05 03:46:18,10,porque es muy rapido el chek in y facilita el viaje en tiempo
1512,2023-04-05 03:41:13,10,Rápido y sencillo
1513,2023-04-05 03:35:08,10,EXCELENTE
1514,2023-04-05 03:18:06,10,por ser muy interactiva
1515,2023-04-05 03:15:34,10,Muy buen servicio que nos ayuda a agilizar a administrar nuestro viaje.
1516,2023-04-05 03:14:36,10,Rapido y facil
1517,2023-04-05 03:03:04,9,ES ÁGIL Y PRÁCTICA
1518,2023-04-05 03:01:22,10,Rapido y Sencillo
1519,2023-04-05 02:43:35,9,POR BUE SERVICIO
1520,2023-04-05 02:30:57,10,AGILIDAD
1521,2023-04-05 02:28:04,10,"buen precio, y rapido para reservar"
1522,2023-04-05 02:22:17,10,Rapidez
1523,2023-04-05 02:20:55,10,Todo excelente un servicio de primer mundo.
1524,2023-04-05 02:14:34,10,la mejor linea
1525,2023-04-05 02:07:53,10,El proceso fue rápido y sencillo
1526,2023-04-05 02:05:47,10,Muy intuitiva
1527,2023-04-05 02:05:43,10,Gracias
1528,2023-04-05 02:03:23,10,eficiente
1529,2023-04-05 02:01:06,10,"EXCELENTE, RAPIDA Y CLARA MUY ACCESIBLE"
1530,2023-04-05 02:01:04,10,por rapido
1531,2023-04-05 02:00:08,10,Es muy rápido de realizar y ahorra tiempo en el aeropuerto
1532,2023-04-05 01:57:13,9,es facil de usar
1533,2023-04-05 01:48:40,10,Fácil check-in
1534,2023-04-05 01:46:55,10,PORQUE SON ECONOMICOS
1535,2023-04-05 01:44:35,10,ES FACIL Y RAPIDO
1536,2023-04-05 01:33:04,10,Por su buen servicio
1537,2023-04-05 01:30:47,10,PARA AGILIZAR EL PROCESO
1538,2023-04-05 01:25:16,10,SUPER FACIL DE UTILIZAR
1539,2023-04-05 01:23:45,10,por lo facil y rapido
1540,2023-04-05 01:19:21,10,son lo mejor !
1541,2023-04-05 01:18:19,10,buen servicio
1542,2023-04-05 01:18:07,9,Rapiez
1543,2023-04-05 01:15:58,10,gracias
1544,2023-04-05 01:14:40,10,Eficiente
1545,2023-04-05 01:10:36,10,excelente
1546,2023-04-05 01:07:38,9,muy amigable plataforma
1547,2023-04-05 00:56:19,10,fue rapido y facil
1548,2023-04-05 00:53:05,10,CONFIABLE
1549,2023-04-05 00:44:27,10,excelente servicio
1550,2023-04-05 00:42:51,10,Fluido
1551,2023-04-05 00:16:05,9,ES AGIL LA PÁGINA
1552,2023-04-05 00:10:56,10,RAPIDEZ
1553,2023-04-04 23:53:04,10,PUNTUAL Y EXCELENTE SERVICIO
1554,2023-04-04 23:47:04,10,buen servicio
1555,2023-04-04 23:45:40,10,ES SENCILLO
1556,2023-04-04 23:36:17,10,DEN ASIENTOS ALEATORIOS
1557,2023-04-04 23:29:22,10,muy facil
1558,2023-04-04 23:26:35,10,excelente servicio
1559,2023-04-04 23:24:56,10,Por el excelente servicio que tienen
1560,2023-04-04 23:17:50,10,muy práctico
1561,2023-04-04 23:05:19,10,buena
1562,2023-04-04 23:03:56,10,rapidez
1563,2023-04-04 23:02:47,10,practico
1564,2023-04-04 22:58:06,10,Muy fácil
1565,2023-04-04 22:55:25,10,Rapidez
1566,2023-04-04 22:53:44,10,por sencillo y comodo
1567,2023-04-04 22:43:05,10,EFICIENCIA
1568,2023-04-04 22:32:04,10,padre
1569,2023-04-04 22:30:18,9,Que se guarden los datos de los pasajeros para futuras compras
1570,2023-04-04 22:17:06,10,Rapidez
1571,2023-04-04 22:17:04,10,Por todo
1572,2023-04-04 22:14:15,10,Util y rápida
1573,2023-04-04 22:14:07,10,vueñpsbaratps
1574,2023-04-04 22:13:04,10,es super practica
1575,2023-04-04 21:54:50,10,EXCELENTE SERVICIO
1576,2023-04-04 21:46:17,10,Super rapido y sencillo
1577,2023-04-04 21:41:42,10,me gusta viajar en viva
1578,2023-04-04 21:33:31,10,ME GUSTA
1579,2023-04-04 21:24:43,10,buen servicio
1580,2023-04-04 21:17:30,10,bien
1581,2023-04-04 21:15:19,10,Pot un check in rápido
1582,2023-04-04 21:14:52,10,por ser muy facil
1583,2023-04-04 21:14:24,10,EXCELENTE TODO ESTA SUPER
1584,2023-04-04 21:06:26,10,Rapidez
1585,2023-04-04 21:01:55,9,SENCILLO DE HACERLO
1586,2023-04-04 20:52:20,10,ES ECONOMICO
1587,2023-04-04 20:30:56,10,son muy buenos
1588,2023-04-04 20:25:19,9,fue muy rápido
1589,2023-04-04 20:17:25,10,servicio rapido
1590,2023-04-04 20:04:56,10,eficiente
1591,2023-04-04 19:51:42,9,vuelos baratos
1592,2023-04-04 19:51:27,9,ES BUENO
1593,2023-04-04 19:49:24,10,Es sencillo y rápido
1594,2023-04-04 19:37:46,10,Es muy sencillo.
1595,2023-04-04 19:36:04,10,P
1596,2023-04-04 19:32:10,10,Excelente servicio
1597,2023-04-04 19:24:12,10,por eficaz
1598,2023-04-04 19:22:29,10,por ser el tramite mas sencillo y sin perdida de tiempo
1599,2023-04-04 19:07:24,9,Rapidez y accesibilidad
1600,2023-04-04 19:06:20,10,muy rapido el checkin
1601,2023-04-04 19:06:04,10,es facil y rapido
1602,2023-04-04 19:05:05,10,ES MUY PRACTICO
1603,2023-04-04 19:01:35,10,Muy sencillo y fàcil
1604,2023-04-04 18:55:06,10,RAPIDA
1605,2023-04-04 18:54:52,10,CLARO Y RAPIDO
1606,2023-04-04 18:53:33,10,ES MUY SENCILLO RESERVAR VUELO
1607,2023-04-04 18:52:57,10,rapidez
1608,2023-04-04 18:52:09,10,son claros
1609,2023-04-04 18:52:05,10,es mu amigable la pagina
1610,2023-04-04 18:49:39,10,muy facil y seguro
1611,2023-04-04 18:48:51,10,"Sencilla, intuitiva y bonita"
1612,2023-04-04 18:45:58,9,Muy práctico y sencillo
1613,2023-04-04 18:41:48,10,MUY EFICIENTE EL SERVICIO
1614,2023-04-04 18:35:12,9,POR QUER ES MUY RAPIDO EL PROCESO
1615,2023-04-04 18:24:35,10,RaPidez
1616,2023-04-04 18:23:04,10,TODO SENCILLO
1617,2023-04-04 18:11:08,10,tramite muy sencillo
1618,2023-04-04 18:10:51,9,ES RELATIVAMENTE SENCILLO
1619,2023-04-04 18:08:10,10,Ahorra tiempo
1620,2023-04-04 18:06:31,9,Rapido
1621,2023-04-04 18:05:23,10,BUENO
1622,2023-04-04 18:01:36,10,bien rapido
1623,2023-04-04 17:58:04,10,por su buen y rapidez de servicio
1624,2023-04-04 17:57:23,10,MAS VUELOS
1625,2023-04-04 17:56:38,9,Fácil y rápido
1626,2023-04-04 17:55:48,9,friendly!
1627,2023-04-04 17:54:37,10,es muy ágil
1628,2023-04-04 17:53:54,10,fACIL Y RAPIDO
1629,2023-04-04 17:53:36,10,Muy sencillo el procedimiento
1630,2023-04-04 17:50:20,10,excelente y rapido
1631,2023-04-04 17:40:08,10,servicio precio y flota
1632,2023-04-04 17:38:43,10,Super bien!!
1633,2023-04-04 17:38:43,9,ok
1634,2023-04-04 17:23:18,9,Rápido y eficiente
1635,2023-04-04 17:20:46,10,muy sencillo
1636,2023-04-04 17:13:12,10,HASTA AHORA NO HE TENIDO NINGUNA QUEJA DE SU SERVICIO
1637,2023-04-04 17:12:33,9,todo bien
1638,2023-04-04 17:12:21,10,Facil y rapido
1639,2023-04-04 17:09:56,10,muy buena aerolinea
1640,2023-04-04 17:07:48,10,ESTA PADRE
1641,2023-04-04 17:04:05,10,Muy Accesible
1642,2023-04-04 16:59:36,10,"la atencion via telefonica , siempre ha sido la adecuada con resultados positivos"
1643,2023-04-04 16:57:44,10,excelente servicio
1644,2023-04-04 16:55:46,9,"Es sencillo de hacer y constantemente envían recordatorios, aunque la info en la página es un poco confusa"
1645,2023-04-04 16:54:51,10,Me encanta volar en su aerolinea
1646,2023-04-04 16:49:05,9,FACIL A PRECIO ACCESIBLE
1647,2023-04-04 16:42:51,10,rapidez
1648,2023-04-04 16:41:22,10,facil y rapido
1649,2023-04-04 16:40:05,10,rapidez
1650,2023-04-04 16:25:34,10,Muy practico y facil.
1651,2023-04-04 16:24:52,9,Muy rápido y eficiente
1652,2023-04-04 16:23:23,10,.
1653,2023-04-04 16:17:04,10,Faciliad del tramite
1654,2023-04-04 16:07:50,10,m
1655,2023-04-04 16:04:43,10,Rápido y fácil
1656,2023-04-04 16:02:29,9,EFICIENCIA
1657,2023-04-04 16:01:16,9,mis vuelos han sido siempre buenos
1658,2023-04-04 15:56:36,10,Página sencilla de usar y amigable.
1659,2023-04-04 15:55:23,9,MUY BIEN TODO
1660,2023-04-04 15:55:14,10,ES AMIGABLE.
1661,2023-04-04 15:52:32,10,ECONOMÍA Y PUNTUALIDAD
1662,2023-04-04 15:43:44,10,AGILIDAD
1663,2023-04-04 15:43:41,9,ágil
1664,2023-04-04 15:42:04,9,Porque es rápido y facil de hacer
1665,2023-04-04 15:24:10,10,ES MUY RAPIDO
1666,2023-04-04 15:24:04,10,fácil y rápido
1667,2023-04-04 15:22:55,9,agil
1668,2023-04-04 15:21:41,10,Rapida y sencilla
1669,2023-04-04 15:19:20,10,...
1670,2023-04-04 15:17:48,9,super practica
1671,2023-04-04 15:08:04,10,por brindar opciones mas económicas y eficientes.
1672,2023-04-04 14:59:43,9,facil entendimiento
1673,2023-04-04 14:52:04,10,ES MUY SENCILLO Y AGIL
1674,2023-04-04 14:47:16,9,AMIGABLE
1675,2023-04-04 14:31:04,9,sencillo
1676,2023-04-04 14:27:39,9,Buena aerolinea
1677,2023-04-04 14:20:53,9,RAPIDEZ
1678,2023-04-04 13:45:40,10,Confiable
1679,2023-04-04 11:17:57,10,EXELENTE
1680,2023-04-04 07:51:05,10,RAPIDEZ
1681,2023-04-04 07:42:43,10,Facil y rapido
1682,2023-04-04 06:56:19,10,EXCELENTE
1683,2023-04-04 06:26:57,10,porque me ha ido bien viajando
1684,2023-04-04 06:11:10,10,","
1685,2023-04-04 05:47:32,10,Es fácil de hacer
1686,2023-04-04 05:24:31,10,FACIL ACCESO
1687,2023-04-04 05:15:21,10,POR LA EFICIENCIA
1688,2023-04-04 05:09:10,9,Todo excelente a excepción del servicio vía telefónica es pésimo te tienen esperando en la línea una hora oo más
1689,2023-04-04 05:08:56,10,MB
1690,2023-04-04 05:06:18,10,por que si
1691,2023-04-04 05:01:23,10,Es fácil el proceso
1692,2023-04-04 04:59:46,10,BUEN SERVICIO
1693,2023-04-04 04:59:29,10,me gusta viajar en Viva Aerobus
1694,2023-04-04 04:43:51,9,Es practica...
1695,2023-04-04 04:28:07,10,por seguridad
1696,2023-04-04 04:15:52,10,Hasta el momento ha sido fácil
1697,2023-04-04 04:13:52,9,Es rápido
1698,2023-04-04 03:49:19,10,MUY EFICIENTE EL SERVICIO DE LA PAGINA Y LA ATENCION QUE BRINDAN
1699,2023-04-04 03:47:04,10,eficiente
1700,2023-04-04 03:38:04,9,PORQUE SU PAGINA ES AMABLE
1701,2023-04-04 03:30:14,10,fue muy rapido y facil
1702,2023-04-04 03:11:23,9,facil
1703,2023-04-04 03:10:18,9,RAPIDEZ
1704,2023-04-04 03:09:25,10,Por su sencillez
1705,2023-04-04 03:03:26,10,RAPIDES
1706,2023-04-04 02:59:18,10,EXCELENTES COSTOS
1707,2023-04-04 02:50:51,10,EXCELETE
1708,2023-04-04 02:50:10,10,Servicio y precios
1709,2023-04-04 02:48:45,10,Excelente servicio
1710,2023-04-04 02:48:25,10,rapido eficiente
1711,2023-04-04 02:43:12,10,~
1712,2023-04-04 02:41:29,10,La plataforma es muy facil de usar y accesible
1713,2023-04-04 02:41:24,10,POR LA ACCESIBILIDAD PARA EL CHECK IN
1714,2023-04-04 02:34:33,10,Muy facil y rápida la página para el checkin
1715,2023-04-04 02:32:46,10,Facil de tramitar
1716,2023-04-04 02:30:28,10,Fácil y rápido
1717,2023-04-04 02:28:04,10,AMIGABLE Y RAPIDO
1718,2023-04-04 02:13:35,10,MUY AMIGABLE LA PLATAFORMA
1719,2023-04-04 02:13:17,10,es amigable
1720,2023-04-04 02:10:52,10,Excelente servicio
1721,2023-04-04 02:04:24,9,.
1722,2023-04-04 02:02:04,9,claro y fácil
1723,2023-04-04 01:56:42,10,Es una operación facil
1724,2023-04-04 01:29:46,10,Es muy clara la informacion.
1725,2023-04-04 01:24:04,10,excelente servicio
1726,2023-04-04 01:14:56,10,excelente servicio
1727,2023-04-04 01:13:20,10,MUY FÁCIL
1728,2023-04-04 01:09:35,10,es importante tener esto con anticipacion
1729,2023-04-04 01:09:27,10,es bueno
1730,2023-04-04 00:48:50,10,Fue muy entendible.
1731,2023-04-04 00:41:40,9,POR LA FACILIDAD PARA REGISTRARSE.
1732,2023-04-04 00:38:39,10,Muy facil
1733,2023-04-04 00:30:21,10,amigable
1734,2023-04-04 00:27:11,10,SUPER EFECTIVO
1735,2023-04-04 00:25:25,10,BARATO
1736,2023-04-04 00:21:49,10,rapidez
1737,2023-04-04 00:11:07,10,Muy facily rapido para realizar la compra del vuelo
1738,2023-04-04 00:08:10,10,EXCELENTE
1739,2023-04-04 00:05:04,10,XQ ES FACIL EL MANEJO DE SITIO WEB
1740,2023-04-03 23:28:10,9,facilidad
1741,2023-04-03 23:26:35,10,facil y rapido
1742,2023-04-03 23:23:21,10,Excelente servicio
1743,2023-04-03 23:21:22,10,Facilidad
1744,2023-04-03 23:13:06,10,sencillo
1745,2023-04-03 23:12:10,9,Ha sido práctico y rápido.
1746,2023-04-03 22:54:18,9,muy bueno
1747,2023-04-03 22:52:24,10,:)
1748,2023-04-03 22:47:33,10,Muyr rapido
1749,2023-04-03 22:42:27,9,Todo Ok
1750,2023-04-03 22:39:16,10,Es muy sencillo y rápido
1751,2023-04-03 22:33:04,10,Muy fácil de hacer
1752,2023-04-03 22:28:30,10,ES FACIL
1753,2023-04-03 22:17:28,10,EXCELENTE SERVICIO
1754,2023-04-03 22:16:56,9,Está bien
1755,2023-04-03 22:10:11,10,muy facil
1756,2023-04-03 22:09:38,10,muy practico
1757,2023-04-03 22:07:30,10,Es muy facil de usar
1758,2023-04-03 22:01:46,10,porque hasta ahora no he tenido problemas con la AEROLINEA
1759,2023-04-03 22:00:37,10,por rapido y facil
1760,2023-04-03 21:46:46,10,RAPIDO
1761,2023-04-03 21:46:12,9,parece muy fácil
1762,2023-04-03 21:39:55,10,fácil y rápido
1763,2023-04-03 21:39:06,10,es muyh agil
1764,2023-04-03 21:25:10,10,excelentes servicio y rapidez para hacer los tramites
1765,2023-04-03 21:13:50,10,RAPIDEZ
1766,2023-04-03 21:04:04,10,es muy facil navegar por la pagina
1767,2023-04-03 20:59:49,10,ES FACIL
1768,2023-04-03 20:50:11,9,buenos precios
1769,2023-04-03 20:49:37,10,facil
1770,2023-04-03 20:48:54,10,RAPIDO Y SENCILLO
1771,2023-04-03 20:46:12,9,Buen servicio
1772,2023-04-03 20:28:52,10,es facil
1773,2023-04-03 20:25:34,9,MUY RAPIDO Y SERVICIAL
1774,2023-04-03 20:25:30,10,Rápido y efectivo
1775,2023-04-03 20:08:46,9,TODO BIEN
1776,2023-04-03 19:56:41,10,confiables
1777,2023-04-03 19:55:55,9,rapido
1778,2023-04-03 19:54:27,9,es muy facil de hacer
1779,2023-04-03 19:51:06,9,rapidez
1780,2023-04-03 19:41:17,9,no se
1781,2023-04-03 19:32:05,10,hhhhh
1782,2023-04-03 19:29:27,10,BARATOS
1783,2023-04-03 19:19:22,10,´prontitud
1784,2023-04-03 19:08:07,10,SI
1785,2023-04-03 19:04:20,10,muy ágil
1786,2023-04-03 19:03:08,10,POR TODO
1787,2023-04-03 19:02:21,10,Muy sencillo
1788,2023-04-03 19:00:14,10,Rápido y efectivo
1789,2023-04-03 18:57:25,10,Por la facilidad del proceso
1790,2023-04-03 18:57:16,10,Lo eficiente del servicio
1791,2023-04-03 18:56:21,10,buen servicio
1792,2023-04-03 18:48:41,10,BUEN SERVICIO
1793,2023-04-03 18:47:44,10,todo facil
1794,2023-04-03 18:31:31,10,APP MUY ENTENDIBLE
1795,2023-04-03 18:30:54,10,Muy buena página !
1796,2023-04-03 18:23:51,10,POR LO PRACTICO
1797,2023-04-03 18:16:37,10,Rápido y seguro
1798,2023-04-03 18:11:09,10,FACILIDAD
1799,2023-04-03 18:09:12,10,BUENS ERVICIO
1800,2023-04-03 18:05:42,10,NINGUNO
1801,2023-04-03 18:04:18,10,PUES FUE DE INMEDIATO
1802,2023-04-03 17:59:17,10,TODO BIEN
1803,2023-04-03 17:57:16,10,Muy eficiente
1804,2023-04-03 17:56:18,10,ES FACIL DE HACER Y NO TIENE MUCHAS TRABAS
1805,2023-04-03 17:55:27,9,rapidez
1806,2023-04-03 17:51:12,10,fácil
1807,2023-04-03 17:45:27,10,muy fácil
1808,2023-04-03 17:39:05,10,agil
1809,2023-04-03 17:35:48,10,bien
1810,2023-04-03 17:34:11,10,muy rápido
1811,2023-04-03 17:31:50,10,Rapidez
1812,2023-04-03 17:30:33,10,EXCELENTE
1813,2023-04-03 17:30:29,10,por que es confiable
1814,2023-04-03 17:28:23,10,rápido
1815,2023-04-03 17:18:05,10,es rapido y facil
1816,2023-04-03 17:13:52,10,es muy facil hacerlo
1817,2023-04-03 17:08:05,10,la explicacion es muy concreta
1818,2023-04-03 16:56:08,10,POR LA EFICIENCIA EN EL SERVICIO QUE BRINDA
1819,2023-04-03 16:55:10,9,rapido
1820,2023-04-03 16:54:48,10,facil y rapido
1821,2023-04-03 16:52:06,10,es amigable y rapida
1822,2023-04-03 16:50:06,10,La app del celular se traba en vuelos internacionales
1823,2023-04-03 16:42:36,10,ES MUY FACIL DE USAR
1824,2023-04-03 16:38:29,10,PORQUE ES MUY FACIL Y RAPIDO
1825,2023-04-03 16:37:34,10,POR TODO
1826,2023-04-03 16:32:04,10,MUY FACIL
1827,2023-04-03 16:25:39,10,Por que es facil de Usar
1828,2023-04-03 16:22:07,10,Muy buena interfaz
1829,2023-04-03 16:16:44,10,POR TODO
1830,2023-04-03 16:09:04,10,.
1831,2023-04-03 16:02:11,10,rapida
1832,2023-04-03 16:00:21,10,Interfaz amigable y facil de navegar
1833,2023-04-03 15:54:38,10,ES FACIL
1834,2023-04-03 15:54:37,9,Es intuitiva la plataforma
1835,2023-04-03 15:53:23,10,Es sencillo y rapido
1836,2023-04-03 15:53:10,10,POR LA PUNTUALIDAD DEL VIAJE
1837,2023-04-03 15:49:25,10,Facil y bien explicado
1838,2023-04-03 15:49:10,10,!
1839,2023-04-03 15:45:52,10,Muy buena
1840,2023-04-03 15:44:17,10,.
1841,2023-04-03 15:43:26,10,Facil y rapido
1842,2023-04-03 15:35:33,9,ECONOMICO
1843,2023-04-03 15:28:36,10,ES MUY RAPIDO
1844,2023-04-03 15:24:49,10,RAPIDEZ
1845,2023-04-03 15:21:04,10,ES MAS FACIL
1846,2023-04-03 15:20:25,10,POR EL SERVICIO
1847,2023-04-03 15:16:20,10,Muy rapido y sencillo
1848,2023-04-03 15:13:37,10,es rapido
1849,2023-04-03 15:11:44,10,muy bien
1850,2023-04-03 15:11:42,10,muy bine
1851,2023-04-03 15:08:19,10,estan al pendiente del cliente
1852,2023-04-03 14:56:56,10,porque quiero
1853,2023-04-03 14:40:30,10,ES MJY FÁCIL Y PRACTICO
1854,2023-04-03 14:30:07,10,Lo major
1855,2023-04-03 14:28:51,10,RAPIDO
1856,2023-04-03 14:22:34,10,facil rapido
1857,2023-04-03 14:16:28,10,EN ESTA OCASION COMPRE MIS BOLETOS DESDE DICIEMBRE Y LOS ASIENTOS NO LOS DIERON JUNTOS Y ESO ME GUSTO
1858,2023-04-03 14:14:24,9,intuitivo
1859,2023-04-03 14:13:16,9,Fue rápido y fácil
1860,2023-04-03 14:00:46,10,Rapidez y eficiencia
1861,2023-04-03 13:37:36,10,rápido y fácil
1862,2023-04-03 13:22:47,10,Es cómoda
1863,2023-04-03 13:14:34,10,Es un proceso rápido y sencillo.
1864,2023-04-03 13:11:49,10,Muy buena atención online
1865,2023-04-03 12:46:36,10,es muy fácil
1866,2023-04-03 12:02:33,10,Informacion clara y oportuna
1867,2023-04-03 08:07:34,10,muy fáacil
1868,2023-04-03 06:25:53,10,si
1869,2023-04-03 06:16:51,10,Precio
1870,2023-04-03 06:13:44,9,ha sido sencillo el tramite
1871,2023-04-03 06:11:48,10,facilidad
1872,2023-04-03 05:54:25,9,facilidad de uso dentro del portal web
1873,2023-04-03 05:49:35,10,Bastante facil
1874,2023-04-03 05:19:53,10,FACIL Y RAPIDO
1875,2023-04-03 05:09:21,9,en linea rapido se hace el tramite
1876,2023-04-03 05:07:09,10,Facil y rápido
1877,2023-04-03 04:52:41,10,por el facil manejo
1878,2023-04-03 04:41:39,10,facil
1879,2023-04-03 04:37:30,9,por el servicio
1880,2023-04-03 04:24:52,10,Económico
1881,2023-04-03 04:12:24,9,todo bien gracias
1882,2023-04-03 04:11:07,10,Gran accesibilidad
1883,2023-04-03 04:08:07,10,muy practico para viajeros de trabajo
1884,2023-04-03 04:08:04,10,ES FACIL Y RÁPIDO
1885,2023-04-03 04:02:05,10,MUY FACIL PARA REALIZAR
1886,2023-04-03 03:44:04,10,SI
1887,2023-04-03 03:39:34,10,el sistema muy amigable
1888,2023-04-03 03:34:04,10,facil y rapido
1889,2023-04-03 03:28:15,10,Es fácil realizarlo
1890,2023-04-03 03:21:45,10,muy facil de hacer
1891,2023-04-03 03:12:04,10,FACIL
1892,2023-04-03 03:05:54,10,porque los precios son accesibles
1893,2023-04-03 02:56:49,10,FACILIDAD
1894,2023-04-03 02:51:40,10,Eficiente y rápido
1895,2023-04-03 02:43:37,10,ES MUY FACIL Y RAPIDO
1896,2023-04-03 02:31:52,9,porque es muy rapido
1897,2023-04-03 02:17:05,10,"Es fácil, cómodo y rápido"
1898,2023-04-03 01:49:38,10,ok
1899,2023-04-03 01:49:10,9,Excelente atención
1900,2023-04-03 01:45:33,10,Por lo precios
1901,2023-04-03 01:37:11,9,Facil de hacer
1902,2023-04-03 01:26:22,10,EXELENTE SERVICIO
1903,2023-04-03 01:24:07,9,Ha sido rápido el proceso.
1904,2023-04-03 01:10:40,10,SENCILLO
1905,2023-04-03 01:09:39,10,Porque es práctico y fácil
1906,2023-04-03 01:07:57,10,rapido
1907,2023-04-03 00:52:44,9,excelente
1908,2023-04-03 00:44:38,10,facil y rapido
1909,2023-04-03 00:24:34,10,-
1910,2023-04-03 00:22:43,10,Me ahorra tiempo en hacer filas
1911,2023-04-03 00:16:21,10,Todo bien y rápido
1912,2023-04-03 00:15:08,9,avisen un poco antes
1913,2023-04-03 00:11:22,10,ES RAPIDO Y FACIL
1914,2023-04-02 23:24:52,10,BUEN SERVICIO
1915,2023-04-02 23:22:05,10,"eficiente, sencillo, claro , economico"
1916,2023-04-02 23:20:56,10,el Check-In es sencillo de realizar
1917,2023-04-02 23:14:42,10,ahorro de tiempo
1918,2023-04-02 23:10:30,9,"Porque el Check-in es fácil, sin problemas"
1919,2023-04-02 23:10:17,10,Por sencillo y fácil
1920,2023-04-02 23:08:24,10,Simple
1921,2023-04-02 22:52:34,9,.
1922,2023-04-02 22:49:25,10,muy eficiente
1923,2023-04-02 22:38:18,10,Muy barato
1924,2023-04-02 21:50:13,10,es bueno el servicio que ofrece la aerolinea
1925,2023-04-02 21:27:24,9,ECONOMICOS RAPIDOS Y CON BUENA ORGANIZACION
1926,2023-04-02 21:27:23,9,EXCELENTE TRAMITE
1927,2023-04-02 21:23:32,9,tarifas
1928,2023-04-02 21:14:11,10,SENCILLO
1929,2023-04-02 21:13:24,10,Sencilla y rápida.
1930,2023-04-02 21:11:04,9,POR EFICIENTE
1931,2023-04-02 20:43:31,10,TODAS
1932,2023-04-02 20:31:10,10,rapidez
1933,2023-04-02 20:28:13,10,es sencillo
1934,2023-04-02 20:03:12,10,MUY PRACTICO
1935,2023-04-02 19:56:27,9,TODO BIEN
1936,2023-04-02 19:43:32,9,buena atención
1937,2023-04-02 19:03:42,10,bien
1938,2023-04-02 19:03:10,10,SON LOS MEJORES!!
1939,2023-04-02 18:58:50,9,al parecer todo bien pero sale esto antes que tenga mi pase
1940,2023-04-02 18:54:37,10,Facil
1941,2023-04-02 18:45:05,10,si
1942,2023-04-02 18:35:26,10,TOTALMENTE
1943,2023-04-02 18:15:26,10,Facil  compra
1944,2023-04-02 18:04:07,10,de las mejores companias de vuelo en mexico
1945,2023-04-02 17:49:13,10,Muy ágil el portal para navegar
1946,2023-04-02 17:39:30,10,Precio
1947,2023-04-02 17:35:17,9,es muy senillo
1948,2023-04-02 17:34:07,9,BUENA
1949,2023-04-02 17:02:40,9,Es un poco mas dificil cuando son personas mayores.
1950,2023-04-02 16:52:19,9,Rápido
1951,2023-04-02 16:33:38,10,FACIL DE USAR
1952,2023-04-02 16:27:07,9,AGIL Y FACIL
1953,2023-04-02 16:06:47,10,AHORRA TIEMPO
1954,2023-04-02 16:06:32,9,sin comentarios
1955,2023-04-02 16:00:22,10,todo muy claro
1956,2023-04-02 16:00:20,10,PORQUE ES RAPIDO OBTENER INFORMACION
1957,2023-04-02 15:46:36,10,TODO BIEN
1958,2023-04-02 15:12:40,9,POR BUENOS
1959,2023-04-02 15:08:33,10,sii excelente
1960,2023-04-02 14:34:37,10,all its ok
1961,2023-04-02 14:28:38,9,Está chevere
1962,2023-04-02 14:14:17,10,Porque es fácil
1963,2023-04-02 14:04:23,10,Buena
1964,2023-04-02 14:02:45,10,Ahorra tiempo y aglomeraciones en filas
1965,2023-04-02 13:45:09,10,ya he volado en varias ocaciones y lo mejor que es directo
1966,2023-04-02 13:43:28,10,Muy rápido
1967,2023-04-02 13:29:04,10,los amo
1968,2023-04-02 07:46:08,9,si
1969,2023-04-02 05:50:41,9,Bueno y sencillo de hacerlo. Gracias por ser tan eficientes y profesionales
1970,2023-04-02 05:21:04,9,Fácil
