Date,nps,text
2023-02-21,8,Mas salidas directas
2023-02-21,8,presenta problemas para aceptar distintas tarjetas
2023-02-21,5,precio
2023-02-21,5,MI hermano no pudo comprar con su usuario y me tocó a mí. Y el servicio al cliente no es tan bueno.
2023-02-21,8,soltando los asientos selecionados cuando deje a la mitad la reserva
2023-02-21,6,hay algunas partes que no se entienden con la reservacion de lugar y algunos cargos de los costos
2023-02-21,8,OK
2023-02-21,8,Esta un poco lenta la pagina
2023-02-21,2,Con opciones de comparación de tarifas y no agregando reembolsos antes de solicitarlos
2023-02-21,0,segundo tua no aclarado
2023-02-21,8,Aparecen precios más altos que los iniciales
2023-02-21,4,Que se pueda visualizar el Tua antes de agregar todos los datos personales
2023-02-21,2,Poder ver los costos REALES desde el inicio
2023-02-21,8,dando lo precios de equipaje y cambio de asiento desde el principio
2023-02-21,7,es muy engañosa y poca clara
2023-02-21,7,Todo bien
2023-02-21,8,Mas intuitivo
2023-02-21,7,Sé que quieren vencer pero confunden y hacen que uno se sienta inseguro de seguir haciendo la reservación
2023-02-21,5,EL SISTEMA ME CAMBIO 2 VECES LA TARIFA Y HASTA MI TERCER INTENTO FUE QUE LOGRE
2023-02-21,5,"Simplificar, ponen muchos extras a la hora de intentar hacer la compra"
2023-02-21,8,No pude encontrar la opción para pagar a meses sin intereses con una tarjeta de credito participante.
2023-02-21,0,"Rateros, cobran todo"
2023-02-21,4,Te ponen diez mil cosas extras si no sabes leer agregas cosas que no necesitas
2023-02-21,8,"En la etapa final antes del pago siguen cargando por ""default"" un seguro adicional el cual el usuario debe remover manualmente en caso de no requerirlo."
2023-02-21,2,todo es miuy confudo
2023-02-21,8,MAS CLAROS EN LA SELECCION DE ASIENTOS
2023-02-21,4,Muchas paginas
2023-02-21,5,todo estan cobrando y abusan
2023-02-21,8,Es lenta Y a veces se traba mucho
2023-02-21,7,menos clicks
2023-02-21,0,No cobrando casi $5000 por dos vuelos sencillos.
2023-02-21,5,"Mejorar la página de los puntos Doter, no pude accesar a esa página."
2023-02-21,4,habilitando un chat personal no automatizado que de respuesta a preguntas reales no grabadas
2023-02-21,2,"MUY LARGO HACER UNA COMPRA. TE LLENAN DE OPCIONES, TODO TE QUIEREN VENDER, ES DEMASIADO INVASIVA!"
2023-02-21,5,QUITANDO TRAMITES Y OFERTAS DE SERVICIUOS ADICIONALES
2023-02-21,1,es demasiado enredada y demasiadas opcinoes
2023-02-21,8,FACILIDAD DE ENTENDER LOS COSTOS Y AGREGAR EL TUA DESDE EL INICIO
2023-02-21,8,.
2023-02-21,4,no deja pagar con todas las tarjetas
2023-02-21,8,La publicidad de sus aviones es mala. Hace pensar que pagas poco por ir incómodo. Deberían mejorar eso al responder ¿que obtengo por lo que pago? tal vez imágenes de como lo voy a vivir.
2023-02-21,8,PONER PRECIO FINAL DESDE EL PRINCIPIO
2023-02-21,6,QUE NO COBREN LOS ASIENTOS
2023-02-21,1,Haciéndola más sencilla e incluyendo lo que un vuelo de avión incluye y no cosas para enriquecerse.
2023-02-21,5,MUY COMPLICADO HAY PASOS QUE NO SE SABE QUE HACER
2023-02-21,0,Trate de pagar 3 veces y no acepto mi pago.
2023-02-21,8,MAS AGILIDAD Y CLARIDAD
2023-02-21,7,Ser más agiles... No engañar con los números por favor
2023-02-21,7,QUE SEA MAS FACIL
2023-02-21,8,Al mostrar las opciones para agregar al vuelo mas adelante lo hace algo tedioso
2023-02-21,5,Ser claros con el costo final antes de rellenar los datos de usuario y pago
2023-02-21,7,DEMORA
2023-02-21,7,k
2023-02-21,8,No entiendo el porque de algunos cobros extras
2023-02-21,0,Mucho inconveniente a la hora de pagar con tarjeta
2023-02-21,5,"DAN DEMASIADAS OPCIONES PARA COMPRAR EXTRAS, ES CANSADO"
2023-02-21,7,"Facil de usar, pero necesitan explicar mejor algunos terminos."
2023-02-21,8,.
2023-02-21,5,Somos una agencia de viajes y tenemos cuenta de agencia. Tenemos mas de 10 meses sin poder hacer una sola compra con la cuenta de agencia y tenemos que estar comprando siempre como visitantes. NUM DE AGENCIA VIVA 7990016505
2023-02-21,6,no podría avanzar ni no entraba en sesión
2023-02-21,5,algo confusa para principiantes
2023-02-21,7,MUCHAS OPCIONES
2023-02-21,8,especificando mejor las ofertas
2023-02-21,8,mejor servicio al hacer check in en equipaje
2023-02-21,8,Que el cliente pueda elegir cada adicional sin cargo automático
2023-02-21,8,Sean más explícitos en el equipaje que contempla
2023-02-21,2,Sinendo transparentes con los cargos adicionales
2023-02-21,8,mantiene precios altos en temporada baja
2023-02-21,8,"DEMASIADOS PASOS, ES ALGO LENTA, TAMBIEN DEBERIA PERMITIR LA OPCION DE LLEGAR A UN AEROPUERTO Y REGRESAR DE OTRO, POR EJEMPLO LLEGAR AL AICM Y REGRESAR DEL AIFA."
2023-02-21,5,Muy lenta
2023-02-21,6,mucha publicidad de servicios adicionales
2023-02-20,8,No poniendo tantos cargas adicionales suponiendo que el usuario lo va a aceptar.
2023-02-20,0,"tuve que comprar como invitado, por que con mi cuenta me cargaban mas de 500 pesos extra!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
2023-02-20,7,Muchos recargos para decir que en sus vuelos hay ofertas.
2023-02-20,4,esconden cargos
2023-02-20,8,"DANDO PRECIOS DEL VIAJE QUE NO SEA POR PARTES, YO ME EMOCIONE CON EL PRIMER PRECIO QUE VI Y CONFORME AVANZO, VEO QUE HAY QUE IR PAGANDO MÁS Y MÁS"
2023-02-20,5,"Agregan a fuerza el seguro de reembolso total cuando no se solicita, no estoy seguro si ya lo pagué en anteriores reservas."
2023-02-20,0,NO DEJA HACER COMPRA
2023-02-20,8,esta caro el tua
2023-02-20,8,muy bien solo el precio en seleccion de asiento me cambio precio muy mal eso
2023-02-20,8,HAY INSTRUCCIONES QUE DE PRONTO CONFUNDEN
2023-02-20,6,Dar opción para elegir solo maleta documentada para algun pasajero y no para todos
2023-02-20,1,Farragoso
2023-02-20,6,UNA MEJOR INTERFACE Y NO AGREGAR COSAS AL CARRITO SIN QUE YO LAS AGREGUE COMO ESE SEGURO REMBOLSO!
2023-02-20,7,complicado
2023-02-20,7,"Cuando uno busca un vuelo, a los pocos minutos sube el precio del mismo. Eso está super mal."
2023-02-20,6,muchos cobros ocultos y tiene uno que regresar de página
2023-02-20,0,no pude realizar el pago
2023-02-20,1,No subiendo los precios cada que abro la pagina para revisar los vuelos y tampoco cargar los seguros sin solicitarlos
2023-02-20,7,"Es demasiado largo, buscan agregar demasiadas opciones para poder cobrar más dinero. Es muy pesado."
2023-02-20,4,SIMPLIFICAR LAS OPCIONES DE VUELO
2023-02-20,1,muchos pasos
2023-02-20,7,Menos publicidad
2023-02-20,0,"El tema de los cambio están muy mal implementado, tuve que comprar un vuelo nuevo por que me salía mas barato que cambiarlo. Y pedí ayuda por teléfono y el precio se elevo a casi 10 veces."
2023-02-20,0,PESIMO SERVICIO
2023-02-20,8,"Algunos conceptos no estan muy claros, como lo del asunto del reembolso."
2023-02-20,6,"acomodando su pagina , que sea mas rapida y precisa"
2023-02-20,8,OFRECER DESCUENTOS PARA GRUPOS
2023-02-20,5,me gustaria hablar con un representante y que pongan todos los cargos del tua desde el comienzo
2023-02-20,0,los pagos pesimoooooooosssss
2023-02-20,6,No me gusta tanto cargo adicional con costo extra
2023-02-20,8,Mantener los precios
2023-02-20,0,NUNCA
2023-02-20,1,Ofreciendo mas formas de pago o aceptado otra opcion para personas fuera de Mexico.
2023-02-20,8,Hay demasiados precios por separado
2023-02-20,8,TODO BIEN
2023-02-20,7,PIDEN TODOS LOS DATOS DE LA TARJETA Y HAY ALGUNAS QUE NO LO TRAEN Y NO TENEMOS LOS DATOS A LA MANO
2023-02-20,3,"incluyan todos los agregados desde un inicio (TUA, CBX etc)"
2023-02-20,7,No aplicar cargos no deseados. Mantener la opción disponible pero sin aplicarla.
2023-02-20,3,"NO PONEN DESDE EL PRINCIPIO LA TARIFA FINAL, DEBERÍAN DE INDICARLA POR DERECHO AL CONSUMIDOR"
2023-02-20,4,DANDO MAS TIEMPO DE COMPRA
2023-02-20,7,"he tenido que hacer la reserva 4 veces antes que la pudiera completar, revisen su pasarela de cobro!."
2023-02-20,8,ESTA COMPLEJA LA COMPRA MUCHOS DISTRACTORES
2023-02-20,7,son muchos pasos para poder llegar a pagar
2023-02-20,7,no pude pagar y cambió el precio del vuelo
2023-02-20,0,no aceptan las tarjetas de American Express
2023-02-20,8,"UNA MALAPOLITICA DE COMO PRESENTAN PRECION,DEBE CONSIDERAR LOS PRECIOS CON LO BASICO TUA, ASIENTO VUELO ETC"
2023-02-20,6,Mejores horarios e incluir el TUA
2023-02-20,7,MAS RAPIDO
2023-02-20,8,.
2023-02-20,0,no se puede pagar en la página
2023-02-20,6,"Batalle mucho para poder hacer el pago, no me dejo pagar con tarjeta1, ni tarjeta 2, tuve q pagar por PayPal."
2023-02-20,8,DIFICIL EL PROCESO DE ELECCIÓN DE MALETA EXTRA
2023-02-20,8,QUE TE PERMITA DEJAR GUARDADO TU COMPRA Y DESPUES CONTINUAR EL LLENADO POR CUALQUIER EVENTUALIDAD
2023-02-20,2,"demasiadas opciones causan confusión, un mejor buscador de fechas y tarifas sería mejor"
2023-02-20,5,"Esconder los cargos extras, quien no tiene experiencia acepta todo, lo cual parece abusivo."
2023-02-20,6,AGREGANDO LOS PRECIOS DE TUA AL COSTO D¿QUE MUESTRAN EN SU PAGINA
2023-02-20,7,"me rechazaron el pago con mi tarjeta de crédito de Santander, pero la de debito la aceptaban y es del mismo banco, no encuentro la lógica."
2023-02-20,8,esta bien
2023-02-20,8,no agregar a la brava servicios adicionales y que solo los puedes quitar cuando te das cuenta al momento de pagar
2023-02-20,8,Un poco mas rápido el inicio
2023-02-20,8,no se me dificulto es rapido y facil realiza una reservacion de vuelo
2023-02-20,8,SER MAS CLARON EN LOS COSTOS
2023-02-20,8,-
2023-02-20,0,muchas cargos sin explicacio
2023-02-20,7,njnjkjlhljkh
2023-02-20,6,Muchos pagos diferentes
2023-02-20,3,OKI
2023-02-20,3,poniendo claro desde el principio todos los cargos
2023-02-20,0,nunca
2023-02-20,8,Incluir el costo del asiento
2023-02-20,5,"en el celular esta muy diferente, deberia de estar igual que en la computadora."
2023-02-20,0,Cambian el precio siempre mal servicio
2023-02-20,8,ujj
2023-02-20,8,Menos cargos adicionales y opciones
2023-02-20,7,No cobrar TUA
2023-02-20,8,"Haciendola mas facil y accesible para gente que no esta tan familiarizada con la tecnologia como por ejemplo las generaciones de adultos o adultos mayores, por ejemplo. Sin embargo a quienes si entendemos de tecnologia básica, si es accesible."
2023-02-20,1,"Demasiadas paginas para hacer una compra. Cobro por TODO!!Una tarifa base mas sencilla donde se incluya la mayoria de las opciones. Sobre todo el costo del asiento."
2023-02-20,0,"Nous avons chercher 1h comment retirer l'option ""full refund"". C'est stupide de devoir aller jusqu'à la sélection du mode de paiement pour que cette option apparaisse et que l'ont puisse la désélectionner ou non."
2023-02-20,7,Algo confusa en algunas veces
2023-02-20,8,Desespera que todo quieren cobrar
2023-02-20,5,"Los botones, las imágenes y los textos tan grandes me dificultan encontrar el botón para continuar y se vuelve un poco estresante :("
2023-02-20,7,La promoción de los costos acumulativos es engañosa
2023-02-20,4,Cada paso van agregando mas y mas cargos
2023-02-20,7,"A veces no te deja iniciar sesión, tuve que intentar el pago 3 veces y no reconoció mi tarjeta en un principio, la tuve que borrar y agregar de nuevo"
2023-02-20,0,NO FACILITAN  LA COMPRA POR SU PAGINA WEB
2023-02-20,7,"Tuve problemas al realizar el pago no me acepto la tarjeta digital, lo tuve que intentar con otra tarjeta, podrian mejorar eso"
2023-02-20,4,SI YA TENIA APARATADO EL ASIENTO POR QUE ME LO QUITAN NO PERMITIO TERMINAR DE PAGAR
2023-02-20,6,SER MAS ESPECÍFICOS CON LOS EQUIPAJES DE CADA PASAJERO
2023-02-20,6,Me salió un precio y 5 min despues ya no estaba
2023-02-20,8,cambio de precios muy rapido
2023-02-20,5,Método de pago es rechazado sin razón aparente. Tarjeta Nu.
2023-02-20,6,atencion en linea
2023-02-20,1,dejando de auto agregar tarifas
2023-02-20,8,"DEBERAN DE INCLUIR EL ASISNTO Y EL COSTO DE ESTE EN UN INICIO.PUEDEN SER MEJORES."
2023-02-20,2,mejorar el sistema de pago con tarjeta de crédito
2023-02-20,7,"CARGAR EN EL PRECIO EL TUA, SIN TANTO ENGAÑO"
2023-02-20,3,"poder realizar los pagos muchos problemas para poder reservar mis vuelos, mas de 15 días para poder comprarlos."
2023-02-20,7,Un poco enredada
2023-02-20,3,"Que las cosas sean mas sensillas, incluso el costo de todod"
2023-02-20,5,muchas ventanas de compras extras
2023-02-20,8,No se tal vez necesite practica
2023-02-20,0,menos trabas y opciones a la hora de comprar.
2023-02-20,2,cuando quieres regresar a la pagina anterior te devuelve a la primera pagina
2023-02-20,6,"mejorar el web para las compras, es muy despacio"
2023-02-20,1,Menos pasos y más imágenes brillantes.
2023-02-20,5,"DEMASIADO LIO, HAY QUE SIMPLIFICARLA"
2023-02-20,0,"FACILITAR EL PAGO CON TARJETA ,,,,, NO RECIBE NINGUNA WTF..... ????"
2023-02-20,4,QUE NO OBLIGE A PONER ADICIONALES QUE NO REQUIERO
2023-02-20,8,Mejoren el tiempo de espera en sus call centers
2023-02-20,3,"El servicio adicional de Reembolso total no debería ser agregado en automático y luego dar la opcion de eliminarlo, solo confunde. En la pagina principal dice que aceptan tarjetas con pagos a meses, pero ya van dos ocasiones en que no me lo despliegan al momento de pagar, es información falsa."
2023-02-20,8,No me gusta que me agreguen seguros y tenga que quitarlos
2023-02-20,3,LOS SERVIDORES SON ALGO LENTOS
2023-02-20,1,na
2023-02-20,8,DEBEN DEJAR DE HACER TANTOS CARGOS DE SEGUROS QUE SI NO TE DAS CUENTA NOS METEN GOL
2023-02-20,6,el servicio en las terminales es muy lento
2023-02-20,5,Pueden mejorar la atencion a clientes
2023-02-20,8,"Es muy amigable la página, pero es importante que al momento de cotizar los viajes se pueda agregar el equipaje, ya que tengo que ingresar todos los datos de mis clientes antes de poder ver el total y a veces eso quita bastante tiempo. Es el único problema que veo, de ahí en fuera todo es excelente. Me encanta que se pueden guardar los datos de los clientes frecuentes en mi cuenta."
2023-02-20,1,empezo con 9000 pesos el valor y al final fueron 12000
2023-02-20,3,Tener más bancos participantes con meses sin intereses.
2023-02-20,8,bien
2023-02-20,0,"siempre falla, y siempre dice pago pendiente pésimo servicio y muchísimos retrasos en los vuelos..."
2023-02-20,7,Mejorar la ubicación de los botones de comando y el orden de los pasos.
2023-02-20,8,mas descuentos xfis
2023-02-20,7,No inlcuyen de golpe los seguros. Si no lo quiero agregar es cuestion mia. No tienen porque agregarlo de golpe. Casi lo pago sin darme cuenta de eso. Eso es robo
2023-02-20,8,seguros mas explicitos
2023-02-20,0,"El costo de los asientos te muestra un precio diferente al precio que realmente te cuesta. Ejemplo costo asiento $182 y cuando lo selecciona $446. USTEDES creen que la gente es p,,,,ja? (no se da cuenta?"
2023-02-20,8,Sus tarifas deberían de ser mostradas ya con el TUA incluido
2023-02-20,2,"Es una farsa.  Sus precios son muy caros y excesivos.  Por querer cobrar todo poco a poco, solo hacen al cliente perder tiempo.  Conclusión, nos hacen pagar mucho y perder tiempo.  Ni hablar."
2023-02-20,6,TARDA MUCHO
2023-02-20,0,Todo
2023-02-20,0,ES UN PROBLEMA PAGAR
2023-02-20,8,MEJORAR LA OPCION DE ASIENTOS Y NO COBRAR EL. SEGURO Y QUITARLO
2023-02-20,7,MENCIONAN UN TUA AL INICIO Y AL CONCLUIR EL PAGO AUMENTA
2023-02-20,8,nunca pude iniciar sesion con mi cuenta y tuve que comprar como invitado
2023-02-20,8,Al inicio manejan un precio de TUA y al final lo aumentan.
2023-02-20,8,I would like to be able to select baggage on certain passengers not all the same.
2023-02-20,5,TOOK FAR LONGER THAN I EXPECTED
2023-02-20,6,"APARECE UN PRECIO Y CONFORME COMO VAS COMPRANDO VA SUBIENDO, QUE FUERAN MAS HONESTOS EN ESE PUNTO, POR EJEMPLO TE DICEN QUE EL VUELO TE CUESTA 800 Y TEMINA COSTANDO 2000"
2023-02-20,7,claridad en datos para reservación y costos extras en los distintos paquetes
2023-02-20,8,si
2023-02-20,8,facilitar la descripcion de los cargos adicionales
2023-02-20,7,ss
2023-02-20,8,"Ser más claros en lo que ofrecen, puede ser confuso y si uno no se da cuenta, termina agregando cosas que no requiere sin querer."
2023-02-20,8,quitandp algunos de los extras que ofrecen. crean confusión.
2023-02-20,8,menos filtros
2023-02-20,2,3 veces error de pago
2023-02-20,7,"Hay problemas con el pago con tarjetas de crédito, intenté con varias y todas las rechaza"
2023-02-20,8,NO PONIENDO TRABAS EN SELECCIÓN DE ASIENTOS E INCLUSIÓN DE SEGUROS.
2023-02-20,3,No poniendo tantos cargos semiocultos
2023-02-20,5,Demasiado confusa
2023-02-20,8,muchas opciones y aceptar condiciones
2023-02-20,7,algunas opciones de traban
2023-02-20,7,"casi casa mes vuelo, ya deberina tener mos datos oara hacer fácil la reservación"
2023-02-20,0,NECESIATN MEJORA SYSREMA DE PAGO POR LINEA ES PESIMO
2023-02-20,6,"No agregar servicios que no elige el usuario ya que, quien no revise bien, va a pagar algo que realmente no esta pidiendo."
2023-02-19,8,"Tuve problemas a la hora de pagar, no estaba funcionando bien la pagina, tardo algunas horas en volver a funcionar"
