Unnamed: 0,Date,nps,Comment
4283,2023-03-18 20:31:49,5,es muy amigable e intuitiva
4284,2023-03-18 20:19:12,5,ES FACIL Y RAPIDO
4285,2023-03-18 20:09:25,5,Un excelente servicio
4286,2023-03-18 19:55:05,5,EXCELENTE SERVICIO
4287,2023-03-18 19:53:04,4,Accesibilidad
4288,2023-03-18 19:48:52,5,Platafoma muy facil de usar
4289,2023-03-18 19:39:53,5,PORQUE ME GUSTO EL SERVICIO
4290,2023-03-18 19:27:04,5,EXCELENTE SERVICIO
4291,2023-03-18 19:17:04,5,"bueno, fácil"
4292,2023-03-18 19:10:37,5,buen servicio
4293,2023-03-18 18:26:29,5,todo bien
4294,2023-03-18 18:21:52,5,Rapido y Preciso
4295,2023-03-18 18:16:28,5,todo muy comodo y rapido
4296,2023-03-18 18:09:33,5,Todo bien
4297,2023-03-18 18:08:10,4,La comodidad y el fácil proceso
4298,2023-03-18 17:51:39,5,Buena experiencia de compra
4299,2023-03-18 17:37:17,5,OK
4300,2023-03-18 17:36:50,4,Es fácil y s3ncillo
4301,2023-03-18 17:36:18,5,Buen servicio excelentes precios
4302,2023-03-18 17:22:46,5,ATENCIÓN
4303,2023-03-18 17:05:30,4,Es sencillo y practico
4304,2023-03-18 16:59:23,5,FUE RAPIDO
4305,2023-03-18 16:51:05,4,Todo excelente
4306,2023-03-18 16:49:11,5,Facil
4307,2023-03-18 16:21:41,5,buena
4308,2023-03-18 16:11:54,5,Excelente servicio y todo muy en tiempo
4309,2023-03-18 16:02:31,5,ES MUY PRACTICA
4310,2023-03-18 15:59:28,5,todo claro y en orden
4311,2023-03-18 15:54:48,4,ahorras tiempo
4312,2023-03-18 15:07:07,5,el servicio es rapido
4313,2023-03-18 14:55:21,5,facilidad
4314,2023-03-18 14:31:35,5,buena atencion
4315,2023-03-18 14:23:33,4,buen precio
4316,2023-03-18 13:39:20,4,para mejorar tiempos
4317,2023-03-18 13:10:22,5,servicio y economia
4318,2023-03-18 12:20:34,5,Vuelos accesibles y facilidad para hacer reservaciones
4319,2023-03-18 08:01:14,5,por la facilidad y rapidez de atención
4320,2023-03-18 06:34:51,4,Proceso rápido
4321,2023-03-18 06:11:34,5,Por la confianza
4322,2023-03-18 06:07:56,5,si
4323,2023-03-18 05:50:08,5,sin comentarios
4324,2023-03-18 05:46:52,5,Muy fácil
4325,2023-03-18 05:41:33,4,me. gusta el avion
4326,2023-03-18 05:34:23,4,bien
4327,2023-03-18 05:27:14,5,Es fácil
4328,2023-03-18 05:21:30,5,TRAMITE  RAPIDO
4329,2023-03-18 04:54:56,5,Por que el proceso es muy facil y con bastante tiempo de anticipo.  Esto hace el viaje menos estresante.
4330,2023-03-18 04:24:04,5,POR LA FACILIDAD
4331,2023-03-18 04:19:53,5,Es una pagina amigable te guia paso a paso.
4332,2023-03-18 04:11:41,5,eS BUENO
4333,2023-03-18 04:05:04,5,UNA PAGINA AMIGABLE
4334,2023-03-18 03:50:34,5,muy bien todo
4335,2023-03-18 03:37:43,5,Ok
4336,2023-03-18 03:27:57,4,Es simple
4337,2023-03-18 03:08:06,5,OPTIMISA EL TIEMPO
4338,2023-03-18 03:05:07,5,Muy sencillo
4339,2023-03-18 02:59:47,5,Rapidez
4340,2023-03-18 02:45:26,5,"Fácil, rápido y preciso"
4341,2023-03-18 02:40:10,5,Es practico
4342,2023-03-18 02:37:25,5,Es bastante intuitiva la página.
4343,2023-03-18 02:20:58,5,muy bien
4344,2023-03-18 02:19:03,5,buen servicio
4345,2023-03-18 02:05:20,5,Bueno y rápido
4346,2023-03-18 01:59:26,4,porque es muy agil
4347,2023-03-18 01:49:56,5,Fácil y rápido
4348,2023-03-18 01:41:25,5,muy fácil de navegar
4349,2023-03-18 01:40:45,5,PRACTICO
4350,2023-03-18 01:22:11,5,POR LA FACILIDADA DE HACERLO EN LINEA
4351,2023-03-18 01:06:41,5,Buen Servicio
4352,2023-03-18 01:05:46,4,RAPIDEZ Y PRECIO
4353,2023-03-18 01:04:15,4,BUENOS PRECIOS
4354,2023-03-18 01:02:58,5,RAPIDO
4355,2023-03-18 00:53:44,5,Fácil y rápido
4356,2023-03-18 00:23:17,5,RAPIDO Y SENCILLO
4357,2023-03-18 00:20:35,5,Muy practica
4358,2023-03-18 00:18:53,5,ES RAPIDO Y SEGURO
4359,2023-03-18 00:18:04,5,Muy práctico y rápido
4360,2023-03-18 00:13:46,4,todo el servicio hacido facil
4361,2023-03-18 00:11:04,5,accesible
4362,2023-03-17 23:51:17,5,El servicio es efiociente.
4363,2023-03-17 23:39:47,5,Servicio y economia
4364,2023-03-17 23:34:04,5,MUY BIEN
4365,2023-03-17 23:14:05,5,SENCILLO
4366,2023-03-17 23:09:26,5,Porque en la página es muy fácil para cualquier persona. Agradezco eso.
4367,2023-03-17 23:07:46,5,ES MUY PRACTICO
4368,2023-03-17 22:56:22,5,es muy facil y amigable
4369,2023-03-17 22:54:05,5,Excelente
4370,2023-03-17 22:53:23,5,"Super rapido y con buenas opciones, gracias"
4371,2023-03-17 22:50:08,5,son confiables
4372,2023-03-17 22:49:33,5,PROCESO EFICAZ
4373,2023-03-17 22:48:47,5,excelente atencion
4374,2023-03-17 22:47:28,5,precio y accesibilidad
4375,2023-03-17 22:38:04,5,buen servicio!
4376,2023-03-17 22:32:28,5,Muy practico el check in
4377,2023-03-17 22:29:22,4,Es bueno realizar las compras por intenet
4378,2023-03-17 22:24:38,5,por ser rapido
4379,2023-03-17 22:11:45,4,Porque es preferible que hacerlo en en aeropuerto
4380,2023-03-17 21:57:13,5,Por su servicio
4381,2023-03-17 21:57:04,5,en general bien
4382,2023-03-17 21:51:13,5,buen servicio
4383,2023-03-17 21:44:12,5,","
4384,2023-03-17 21:42:17,5,Super sencillo y varias opciones para tener el pase
4385,2023-03-17 21:26:41,5,por el facil acceso y proceso
4386,2023-03-17 21:24:15,5,RAPIDA
4387,2023-03-17 21:16:16,4,Han mejorado el proceso para hacer el check-in
4388,2023-03-17 21:13:12,5,mil gracias
4389,2023-03-17 21:07:17,5,Muy ágil y amigable
4390,2023-03-17 21:03:41,5,ES RAPIDO Y FACIL
4391,2023-03-17 21:02:04,5,es muy facil
4392,2023-03-17 20:58:57,5,BUENA
4393,2023-03-17 20:46:41,4,Es práctico
4394,2023-03-17 20:31:31,5,PORQUE SI
4395,2023-03-17 20:18:19,5,todo bien
4396,2023-03-17 20:14:27,4,ME HAN ATENDIDO BIEN SIEMPRE QUE VUELO CON ESTA AEROLINEA
4397,2023-03-17 19:55:26,4,porque si
4398,2023-03-17 19:49:47,4,precios e informacion clara
4399,2023-03-17 18:57:43,4,todo bien gracias¡¡
4400,2023-03-17 18:55:32,5,precio y flexibilidad para escoger horarios
4401,2023-03-17 18:48:43,5,el proceso fue rápido y fácil
4402,2023-03-17 18:37:36,5,RAPIDEZ CONFIABLE
4403,2023-03-17 18:32:52,5,Es pràctica y fácil de entender
4404,2023-03-17 18:26:44,5,BUEN SERVIVIO
4405,2023-03-17 18:24:56,5,"ràpido, sencillo y eficiente"
4406,2023-03-17 18:22:35,5,práctica
4407,2023-03-17 18:20:45,5,lo barato y efectivo de la aerolinea
4408,2023-03-17 18:19:29,4,facil y rapido
4409,2023-03-17 18:14:04,4,ES LA PRIMERA VES QUE VIAJO EN ESTA LINEA.
4410,2023-03-17 18:12:21,5,ES RAPIDO
4411,2023-03-17 18:11:45,5,MUY SENCILLA
4412,2023-03-17 18:10:16,5,facil y rapido
4413,2023-03-17 18:06:29,5,facil y claro
4414,2023-03-17 18:04:45,5,.
4415,2023-03-17 17:54:49,5,es rapido
4416,2023-03-17 17:50:11,5,muy buen servicio y economico
4417,2023-03-17 17:43:20,5,MUY FACIL
4418,2023-03-17 17:42:04,5,rapidez
4419,2023-03-17 17:40:48,5,SI
4420,2023-03-17 17:40:15,4,Por la rapides del tramite
4421,2023-03-17 17:37:44,5,BIEN
4422,2023-03-17 17:25:11,5,MUY FACIL Y RAPIDO
4423,2023-03-17 17:19:42,5,claro y preciso
4424,2023-03-17 17:17:11,5,uy fácil y lógico
4425,2023-03-17 17:13:42,4,es fácil
4426,2023-03-17 17:12:33,5,FACIL
4427,2023-03-17 17:09:04,5,Facilidad y rapidez
4428,2023-03-17 17:08:09,5,muy amigable
4429,2023-03-17 16:56:40,5,"Por la facilidad en los registros, todo te va llevando de la mano."
4430,2023-03-17 16:51:51,4,.
4431,2023-03-17 16:38:30,4,disponibilidad
4432,2023-03-17 16:35:37,4,Rapidez
4433,2023-03-17 16:33:08,5,Muy rápido y efectivo. Te mandan recordatorios geniales
4434,2023-03-17 16:29:08,5,Excelente
4435,2023-03-17 16:27:32,5,BUEN SERVICIO
4436,2023-03-17 16:27:13,5,Es muy buena
4437,2023-03-17 16:24:22,5,Simple y sencillo nada complicado.
4438,2023-03-17 16:13:44,5,Todo muy bien
4439,2023-03-17 16:09:57,5,facil.
4440,2023-03-17 16:08:43,5,OK
4441,2023-03-17 16:06:34,4,es más seguro viajar con el check in previo
4442,2023-03-17 16:03:12,5,todo bien
4443,2023-03-17 16:02:44,5,todo excelente
4444,2023-03-17 16:01:04,5,TIEMPO
4445,2023-03-17 16:00:50,5,bajos precios
4446,2023-03-17 15:59:10,5,"antecion, limpieza, transparecia, puntualidad"
4447,2023-03-17 15:58:05,5,facilidad y adaptacion a cambios
4448,2023-03-17 15:49:14,4,ES EFICIENTE
4449,2023-03-17 15:42:13,5,muy facil de hacer los tramites
4450,2023-03-17 15:25:51,5,Muy fácil
4451,2023-03-17 15:21:04,4,Beneficio costo - calidad
4452,2023-03-17 15:20:09,5,Por la agilidad con que se realiza
4453,2023-03-17 15:18:16,5,Porque es rápido y fácil =)
4454,2023-03-17 15:15:46,5,Rápido y eficaz
4455,2023-03-17 15:14:04,5,me agrada!
4456,2023-03-17 15:12:08,5,excelente servicio
4457,2023-03-17 15:10:43,5,Facil de manejar!
4458,2023-03-17 15:07:48,5,MUY RAPIDO Y PRACTICO
4459,2023-03-17 15:02:05,4,es claro todo
4460,2023-03-17 14:45:05,5,Es muy eficiente
4461,2023-03-17 14:18:06,5,aviones nuevos
4462,2023-03-17 14:17:31,5,FACIL
4463,2023-03-17 14:06:46,4,POR BUENO
4464,2023-03-17 13:48:31,5,"FUE MUY FACIL, RAPIDO Y PRACTICO"
4465,2023-03-17 13:12:20,5,me siento mas seguro si ya llevo mis boletos en mano. y ademas la aplicación es muy sencilla
4466,2023-03-17 13:09:18,5,Facil y Rapido!!!
4467,2023-03-17 07:51:57,5,Muy facil de usar
4468,2023-03-17 06:39:30,5,excelente
4469,2023-03-17 06:39:16,5,simpleza y velocidad
4470,2023-03-17 06:16:18,5,Aerolinea muy eficiente
4471,2023-03-17 06:03:16,5,Todo bien
4472,2023-03-17 05:48:07,5,SI
4473,2023-03-17 05:31:50,5,bien
4474,2023-03-17 04:59:17,5,vuelos directos
4475,2023-03-17 04:57:41,4,"PRACTICO, RAPIDO"
4476,2023-03-17 04:44:28,5,Muy práctico
4477,2023-03-17 04:43:20,5,Por lo rápido del proceso.
4478,2023-03-17 04:36:33,5,PORQUE ES RAPIDO Y EFICIENTE
4479,2023-03-17 04:35:57,5,excelente aplicación
4480,2023-03-17 04:35:38,4,eS SENCILLO Y RAPIDO
4481,2023-03-17 04:27:42,5,todo bien
4482,2023-03-17 04:13:20,4,muy sencillo
4483,2023-03-17 03:59:49,5,XX
4484,2023-03-17 03:53:42,5,FACIL Y RAPIDO
4485,2023-03-17 03:31:23,4,VUELOS DIRECTOS
4486,2023-03-17 03:29:05,5,ES SUPER FACIL USARLO
4487,2023-03-17 03:27:18,5,PORQUE ES FÁCIL HACERLO
4488,2023-03-17 03:23:30,5,facil
4489,2023-03-17 02:51:54,5,FACIL MANEJO DE LA PAGINA
4490,2023-03-17 02:48:26,5,SERVICIO RAPIDO
4491,2023-03-17 02:42:28,5,"buen servicio, todo fácil"
4492,2023-03-17 02:34:18,5,POR LA RAPIDEZ
4493,2023-03-17 02:29:03,5,EXCELENTE SERVICIO
4494,2023-03-17 02:28:15,5,1
4495,2023-03-17 02:26:04,5,Es claro y rápido
4496,2023-03-17 01:55:04,5,nada
4497,2023-03-17 01:53:30,5,Por dar un buen servicio y ser oportuna la información
4498,2023-03-17 01:45:05,5,por los precios tan bajos
4499,2023-03-17 01:44:29,5,EXCELENTE
4500,2023-03-17 01:35:49,5,ok todo bien
4501,2023-03-17 01:19:09,5,practicidad
4502,2023-03-17 01:18:11,5,EXCELENTE SERVICIO
4503,2023-03-17 00:56:15,5,fue facil
4504,2023-03-17 00:54:55,5,Amigable.
4505,2023-03-17 00:53:53,5,ES RÁPIDO Y EFICIENTE
4506,2023-03-17 00:50:24,5,facil
4507,2023-03-17 00:47:04,5,excelente y rápido
4508,2023-03-17 00:46:04,5,rapido y eficaz
4509,2023-03-17 00:40:09,4,es rápido y eficiente
4510,2023-03-17 00:35:30,5,POR LO FACIL Y AGIL QUE ES
4511,2023-03-17 00:34:43,5,EXCELENTE INFORMACION
4512,2023-03-17 00:29:28,5,excelenet servicio
4513,2023-03-17 00:16:23,5,FACIL Y RAPIDO
4514,2023-03-17 00:12:08,4,ok
4515,2023-03-16 23:59:55,4,rapidez
4516,2023-03-16 23:42:21,5,facil
4517,2023-03-16 23:37:04,5,Eficiencia
4518,2023-03-16 23:31:31,4,por su eficiencia
4519,2023-03-16 23:27:43,5,por l rapidez de los tramites
4520,2023-03-16 23:26:16,5,sUPER BIEN
4521,2023-03-16 23:22:51,5,Web amigable
4522,2023-03-16 23:14:57,5,rapidez
4523,2023-03-16 23:14:42,5,DIFICIL
4524,2023-03-16 23:13:30,4,´por su conectividad
4525,2023-03-16 23:08:22,4,.
4526,2023-03-16 23:01:30,4,Practicidad
4527,2023-03-16 22:56:04,5,FACIL Y SENCILLO
4528,2023-03-16 22:50:43,5,rapidez
4529,2023-03-16 22:38:36,5,es muy facil
4530,2023-03-16 22:38:04,5,Buen servicio
4531,2023-03-16 22:33:11,5,por sencilla
4532,2023-03-16 22:32:51,4,es rapido
4533,2023-03-16 22:29:55,5,MUY PRACTICO
4534,2023-03-16 22:27:43,5,exclente
4535,2023-03-16 22:04:05,5,es facil y rapido
4536,2023-03-16 22:02:51,5,ES MUY FACIL Y RAPIDO
4537,2023-03-16 22:00:08,4,Es más rápido
4538,2023-03-16 21:58:14,5,Es sencillo de ejecutarlo
4539,2023-03-16 21:56:18,4,muy bien
4540,2023-03-16 21:53:04,5,MUY BUENA
4541,2023-03-16 21:40:06,5,POR LA FACILIDAD
4542,2023-03-16 21:32:45,5,buen servicio
4543,2023-03-16 21:26:40,5,es facil y rapido
4544,2023-03-16 21:24:04,5,Fácil y rápido
4545,2023-03-16 21:21:04,5,POR CALIDAD
4546,2023-03-16 21:12:03,5,muy buena
4547,2023-03-16 20:40:09,4,es rapido
4548,2023-03-16 20:23:18,4,SERVICIO
4549,2023-03-16 20:21:48,5,Muy rápido y sencillo el acceso al check in
4550,2023-03-16 20:21:04,5,Es facil
4551,2023-03-16 20:19:44,5,OK
4552,2023-03-16 20:09:40,5,"SIEMPRE RAPIDO, EXCELENTE"
4553,2023-03-16 19:55:15,5,ES FACIL
4554,2023-03-16 19:51:50,5,SOLO BAJEN EL PRECIO DE LOS ASIENTOS
4555,2023-03-16 19:47:23,4,NO SE
4556,2023-03-16 19:33:11,5,practica y rapida
4557,2023-03-16 19:30:27,5,SON EFICIENTES Y CLAROS
4558,2023-03-16 19:20:26,5,es muy rapida
4559,2023-03-16 19:17:54,5,BUEN SERVICIO
4560,2023-03-16 19:14:13,5,Muy agil
4561,2023-03-16 19:12:43,5,"son una empresa seria y siempre tratan de mejorar sus servicios, dan lo mejor siempre."
4562,2023-03-16 19:12:12,5,fácil y amigable
4563,2023-03-16 19:11:29,5,EXCELENTE SERVICIO
4564,2023-03-16 19:08:46,5,EXCELENTES PRECIOS
4565,2023-03-16 19:03:40,5,reapides
4566,2023-03-16 19:02:51,5,Calidad en el servicio
4567,2023-03-16 18:57:10,5,EXCELENCIA
4568,2023-03-16 18:53:51,4,facilidad
4569,2023-03-16 18:52:32,5,RAPIDEZ Y AMABILIDAD
4570,2023-03-16 18:45:10,5,me gusta
4571,2023-03-16 18:40:07,4,amigable
4572,2023-03-16 18:39:32,4,economico y sensillo
4573,2023-03-16 18:39:27,5,Muy fácil gracias
4574,2023-03-16 18:36:05,5,es rapido el sistema y efectivo
4575,2023-03-16 18:24:10,5,Facilidad
4576,2023-03-16 18:21:42,5,Rapido
4577,2023-03-16 18:19:23,5,amigable
4578,2023-03-16 18:17:27,5,muy buena atención
4579,2023-03-16 18:15:15,5,ES MUY ENTENDIBLE
4580,2023-03-16 18:11:31,5,recomendable
4581,2023-03-16 18:09:30,5,"todo bien, se la vuelan con lo de nada de equipaje pero pues ya ni modo"
4582,2023-03-16 18:06:43,5,Siempre excelente
4583,2023-03-16 18:03:10,5,RÁPIDEZ
4584,2023-03-16 17:59:53,5,porque si no le dan tu lugar a otro y les vale
4585,2023-03-16 17:57:40,5,Económico y Buen trato.
4586,2023-03-16 17:56:20,5,Por lo amigable de la plataforma y la rapidez en el proceso
4587,2023-03-16 17:56:04,5,muy sencillo
4588,2023-03-16 17:53:11,5,es muy amigable
4589,2023-03-16 17:49:50,5,BUEN SERVICIO
4590,2023-03-16 17:49:34,5,TODO EXCELENTE
4591,2023-03-16 17:47:19,4,"ES MUY FACIL INGRESAR TODO LO VA DIRIJIENDO Y ES MUY RÁPIDO, SÓLO ES PONER ATENCION A LO QUE SOLICITA"
4592,2023-03-16 17:46:43,5,NO ME HAN DEJADO TERMINAR EL CHECK IN PERO SE VE QUE ESTÁ SIENDO RAPIDO Y PRÁCTICO
4593,2023-03-16 17:39:22,5,MUY BUEN SERVICIO
4594,2023-03-16 17:37:16,5,precio
4595,2023-03-16 17:36:57,4,FACILIDAD EN EL PROCESO
4596,2023-03-16 17:35:50,5,iNTERACTIVA
4597,2023-03-16 17:35:46,5,nos facilitan los trámites
4598,2023-03-16 17:31:36,5,muy sencillo y rapido
4599,2023-03-16 17:25:42,4,EXCELENTE SERVICIO.
4600,2023-03-16 17:24:04,5,Rapidez y buen servicio
4601,2023-03-16 17:19:55,4,Ninguno
4602,2023-03-16 17:19:52,5,SENCILLO
4603,2023-03-16 17:19:32,4,muy rapido
4604,2023-03-16 17:12:42,5,1
4605,2023-03-16 17:10:43,4,facil de comprar boletos
4606,2023-03-16 17:05:17,5,es muy agil
4607,2023-03-16 17:04:16,5,POR QUE ES MUY BONITA
4608,2023-03-16 17:01:04,4,Es rapida la respuesta que otorga la pagina
4609,2023-03-16 16:54:17,5,Todo muy bien
4610,2023-03-16 16:52:29,5,buena
4611,2023-03-16 16:46:49,4,buena atención
4612,2023-03-16 16:41:20,5,MUY BUENOS
4613,2023-03-16 16:29:09,4,Porque es rápida la aplicación.
4614,2023-03-16 16:24:36,5,buen servicio
4615,2023-03-16 16:22:50,4,Claro y fácil de usar
4616,2023-03-16 16:18:21,5,práctico
4617,2023-03-16 16:13:33,5,Por el buen servicio y lo oportuno en la información de nuestros vuelos.
4618,2023-03-16 16:06:47,5,FACILIDAD DE HACERLO
4619,2023-03-16 16:04:28,4,Rapidez
4620,2023-03-16 16:02:38,5,FACIL
4621,2023-03-16 16:00:07,5,FACIL DE OBTENER Y AHORRA TIEMPO
4622,2023-03-16 15:58:42,4,Eficiente y rápido
4623,2023-03-16 15:56:06,5,muy ágil y sencillo
4624,2023-03-16 15:52:48,5,"muy practico y muy claro, nada escondido."
4625,2023-03-16 15:43:53,5,Easy to use competitive prices
4626,2023-03-16 15:34:26,5,es fácil de usar
4627,2023-03-16 15:19:47,4,Muchos clics
4628,2023-03-16 15:14:13,5,Buen servicio
4629,2023-03-16 15:09:33,5,ES MUY PRACTIVO
4630,2023-03-16 15:06:56,5,EXCELENTE SERVICIO
4631,2023-03-16 14:50:06,5,facil
4632,2023-03-16 14:46:04,4,porque siempre me han tratado bien en en Veracruz
4633,2023-03-16 14:31:10,4,agil
4634,2023-03-16 14:28:24,5,BUEN SERVICIO
4635,2023-03-16 14:07:06,5,es muy fácil y rapido
4636,2023-03-16 14:00:10,5,Ok
4637,2023-03-16 13:53:28,5,FACIL
4638,2023-03-16 13:28:34,4,AGIL Y RAPIDO
4639,2023-03-16 12:42:11,5,ES MUY PRACTICA
4640,2023-03-16 12:40:24,5,facil
4641,2023-03-16 08:10:53,5,ES RAPIDO. TECNOLOGIA AMIGABLE
4642,2023-03-16 07:33:46,5,muy facil
4643,2023-03-16 07:15:08,4,Porque es sencillo y amigable. Sólo no me explico por qué el periodo de tiempo para hacer check-in depende de la tarifa que hayas pagado.
4644,2023-03-16 07:06:48,5,Facil de usar
4645,2023-03-16 06:52:04,5,PORQUE ES MAS PRACTICO Y RAPIDO
4646,2023-03-16 06:37:28,5,MUY BUENA ATENCION
4647,2023-03-16 06:27:33,5,estoy batallando para sacar mi pase de abordar
4648,2023-03-16 06:04:22,4,Porque el proceso ha sido rápido y espero no me decepcionen al viajar con ustedes
4649,2023-03-16 05:43:51,4,Rapidez
4650,2023-03-16 05:30:53,5,ME GUSTA
4651,2023-03-16 05:28:53,5,muy practico
4652,2023-03-16 05:11:24,4,Rápido
4653,2023-03-16 04:59:20,5,FACILIDAD EN PAGINA WEB
4654,2023-03-16 04:50:14,5,ES RAPIDO Y SENCILLO
4655,2023-03-16 04:37:37,5,MUY PRACTICO
4656,2023-03-16 04:34:54,5,ES RAPIDO Y SEGURO
4657,2023-03-16 04:25:07,5,Muy rápida y amigable la pagina y servicios
4658,2023-03-16 04:15:22,5,BIEN
4659,2023-03-16 04:14:37,4,facilita el tramite y no andar presionada para abordar
4660,2023-03-16 03:59:37,4,Apenas lo estoy probando y hasta el momento ha estado fácil.
4661,2023-03-16 03:52:34,5,son cumplidos
4662,2023-03-16 03:39:52,5,POR LO FLEXIBLE Y HERMANABLE DE LA PAGINA
4663,2023-03-16 03:39:09,5,FACILIDAD APP
4664,2023-03-16 03:34:49,5,es amigable
4665,2023-03-16 03:30:49,5,porque es facil
4666,2023-03-16 03:22:35,5,Facil y rápido
4667,2023-03-16 03:21:12,5,"excelente servicio, buena plataforma y excelentes precios."
4668,2023-03-16 03:15:41,5,Amigable y visual
4669,2023-03-16 02:40:53,5,BUEN SERVICIO Y PUNTUALIDAD EN HORARIOS
4670,2023-03-16 02:40:36,4,puedes ahorrar tiempo en filas en el aeropuerto sino necesitas documentar
4671,2023-03-16 02:36:41,5,muy accesibles
4672,2023-03-16 02:35:54,5,Buen servicio
4673,2023-03-16 02:35:30,5,buen servicio
4674,2023-03-16 02:31:17,5,EXCELENTE Y AMIGABLE
4675,2023-03-16 02:29:54,5,.
4676,2023-03-16 02:27:47,5,por la facilidad para solicitarla y la respuesta inmediata
4677,2023-03-16 02:26:10,5,BUEN SERVICIO
4678,2023-03-16 02:23:46,5,PORQUE ES AMIGABLE
4679,2023-03-16 02:06:27,4,es sencillo
4680,2023-03-16 02:01:43,5,EXCELENTE SERVICIO Y SITIO
4681,2023-03-16 01:59:29,4,MUY INTUITIVVO
4682,2023-03-16 01:51:21,5,esta facil y rapido el procedimiento
4683,2023-03-16 01:37:42,5,excelente servicio
4684,2023-03-16 01:37:22,5,Para hacer mas rápido y fácil el proceso.
4685,2023-03-16 01:26:15,5,rapidez
4686,2023-03-16 01:17:42,5,Muy bien
4687,2023-03-16 01:04:29,5,MUY AGIL
4688,2023-03-16 01:03:03,5,RAPIDO
4689,2023-03-16 00:59:52,4,X RAPIDES
4690,2023-03-16 00:56:29,4,.
4691,2023-03-16 00:48:54,5,FACIL
4692,2023-03-16 00:48:04,5,ES MUY FACIL DE USAR
4693,2023-03-16 00:44:33,4,bien
4694,2023-03-16 00:33:04,5,todo bien
4695,2023-03-16 00:14:05,5,la aplicacion es super rapido
4696,2023-03-16 00:07:45,5,precios razonables y paquetes accesibles
4697,2023-03-15 23:52:14,4,Es muy asertiva la información
4698,2023-03-15 23:45:54,4,Muy fácil y eficiente
4699,2023-03-15 23:44:37,4,Facil
4700,2023-03-15 23:41:27,5,SENCILLO Y RAPIDO
4701,2023-03-15 23:37:13,5,porque me pregunta y aun no he acabado
4702,2023-03-15 23:35:55,5,muy rapido
4703,2023-03-15 23:33:53,5,mas rapido
4704,2023-03-15 23:31:54,4,facil de hacer
4705,2023-03-15 23:30:34,5,EXCELENTE DISEÑO Y FACILIDAD DE USO
4706,2023-03-15 23:22:13,5,MUY ATENTOS
4707,2023-03-15 23:18:22,5,L
4708,2023-03-15 23:03:10,5,"Fácil de navegar, amigable con el usuario. Sigan así."
4709,2023-03-15 23:00:22,5,por la agilidad de la app en las reservas
4710,2023-03-15 22:52:04,5,Amigable página WEB
4711,2023-03-15 22:41:55,5,Son muy amables
4712,2023-03-15 22:34:31,5,AGILIDAD
4713,2023-03-15 22:34:04,5,por su puntualidad
4714,2023-03-15 22:24:36,5,super
4715,2023-03-15 22:24:10,5,EXCELENTE SERVICIO
4716,2023-03-15 22:19:05,5,por las grandes mejoras que han hecho
4717,2023-03-15 22:13:46,5,es muy fácil
4718,2023-03-15 22:00:11,5,todo bien
4719,2023-03-15 21:57:07,4,BUENO Y BARATO
4720,2023-03-15 21:53:10,5,Es practico
4721,2023-03-15 21:51:13,5,mas rapidez
4722,2023-03-15 21:50:50,5,Es practico.
4723,2023-03-15 21:47:48,5,por practicos
4724,2023-03-15 21:46:07,5,opciones de vuelo y seleccion de extras
4725,2023-03-15 21:42:35,5,FACIL DE USAR
4726,2023-03-15 21:36:21,5,es muy agradable
4727,2023-03-15 21:21:48,5,.
4728,2023-03-15 21:16:57,4,es clara y rapida
4729,2023-03-15 21:09:23,5,facil
4730,2023-03-15 20:57:14,5,muy facil
4731,2023-03-15 20:56:06,5,pagina muy agil
4732,2023-03-15 20:55:28,5,super
4733,2023-03-15 20:53:53,5,Muy agil
4734,2023-03-15 20:53:20,4,PARA OBTENER RAPINO Y NO HACER FILAS
4735,2023-03-15 20:46:50,5,Gracias
4736,2023-03-15 20:46:08,5,buenos
